theta,"TF dB (d=0.5, beta=0)","TF dB (d=0.5, beta=90)","TF dB (d=1.0, beta=0)","TF dB (d=1.0, beta=90)"
1.9186791978876616,-8.471876193794905,-0.6569534459443116,-12.503704352790749,-2.2389324025907533
1.9218229342776412,-8.65925441856324,-0.6173266050072932,-12.421231883433173,-2.38281867867254
1.924966670667621,-8.850180668787463,-0.5790482850371068,-12.352024072109483,-2.5318243814413126
1.9281104070576007,-9.044762093220584,-0.5421052796595921,-12.295646845876336,-2.6860457220011513
1.9312541434475805,-9.243112035589027,-0.5064847159702088,-12.251720574584752,-2.8455855482229477
1.9343978798375603,-9.445350515954077,-0.47217404323835466,-12.219915016344904,-3.0105538163175587
1.93754161622754,-9.651604759850544,-0.4391610220987458,-12.199945084907018,-3.1810681107616974
1.9406853526175198,-9.86200978100687,-0.4074337142050969,-12.191567318444793,-3.3572542183583383
1.9438290890074996,-10.076709024291194,-0.37698047232267856,-12.194576953482734,-3.5392467630551607
1.9469728253974794,-10.29585507650917,-0.3477899308379017,-12.208805527273102,-3.7271899091274885
1.9501165617874592,-10.519610453830513,-0.319850996664112,-12.234118947923081,-3.921238141484689
1.953260298177439,-10.74814847597491,-0.29315284052418833,-12.270415984857294,-4.121557133214177
1.9564040345674187,-10.981654238886133,-0.2676848885915253,-12.317627143444108,-4.328324712076453
1.9595477709573985,-11.220325699515406,-0.24343681447207594,-12.375713897347826,-4.5417319395583
1.9626915073473783,-11.464374888585331,-0.22039853151107158,-12.444668260826406,-4.761984318342431
1.965835243737358,-11.714029269890368,-0.19856018540906265,-12.52451269114201,-4.9893031467379165
1.9689789801273379,-11.969533267906789,-0.17791214713255596,-12.615300318811219,-5.223927041833551
1.9721227165173176,-12.231149989355368,-0.15844500610561488,-12.717115510891997,-5.4661136570077895
1.9752664529072974,-12.499163169037455,-0.1401495636692671,-12.830074780179011,-5.716141624107167
1.9784101892972772,-12.773879375943245,-0.12301682679649621,-12.954328061362359,-5.974312756284391
1.981553925687257,-13.055630522558442,-0.10703800205109112,-13.090060384235079,-6.240954554415378
1.9846976620772367,-13.34477672878929,-0.09220448977934946,-13.23749398429971,-6.516423068509404
1.9878413984672165,-13.641709602396393,-0.07850787852417303,-13.396890903092798,-6.801106175997667
1.9909851348571963,-13.946856010808308,-0.06593993965166006,-13.5685561447971,-7.09542735176721
1.994128871247176,-14.260682435374061,-0.05449262218080481,-13.752841472981483,-7.399850020995834
1.9972726076371559,-14.583700019429777,-0.044158047807397544,-13.950149952548072,-7.714882606160889
2.0004163440271356,-14.916470447222041,-0.03492850611371884,-14.160941368425167,-8.041084405262673
2.0035600804171154,-15.259612823389082,-0.026796449955972124,-14.385738685882725,-8.379072470962855
2.006703816807095,-15.613811764568531,-0.01975449102190822,-14.625135759800642,-8.729529702206422
2.009847553197075,-15.97982696880543,-0.013795395551338175,-14.879806554831232,-9.093214414001702
2.0129912895870548,-16.358504598954404,-0.008912080212831217,-15.150516209355935,-9.470971721553878
2.0161350259770345,-16.750790909027703,-0.005097608129867158,-15.438134369275097,-9.863747167706078
2.0192787623670143,-17.157748665653504,-0.0023451850504577756,-15.743651341213635,-10.27260314585572
2.022422498756994,-17.58057708220463,-0.0006481556542152333,-16.068197780410983,-10.698738835910174
2.025566235146974,-18.020636207715754,8.686661818707667e-12,-16.413068853374725,-11.143514595404874
2.0287099715369536,-18.479477021352825,-0.00039433004798614113,-16.779754124244853,-11.608482056553376
2.0318537079269334,-18.958878913102087,-0.0018248864335525335,-17.16997484391481,-12.09542160990332
2.034997444316913,-19.46089683888021,-0.004285535184020557,-17.58573092866105,-12.606389562807781
2.038141180706893,-19.9879213105234,-0.007770264677797637,-18.029360787441547,-13.143778133177968
2.0412849170968728,-20.54275565536285,-0.01227318265899463,-18.50361843140651,-13.710392713234818
2.0444286534868525,-21.12871687757847,-0.017788513364296144,-19.011774196769228,-14.3095527354616
2.0475723898768323,-21.749769339619455,-0.024310594749219188,-19.557748298386283,-14.945225359058112
2.050716126266812,-22.410704976772635,-0.03183387581014353,-20.146290926283253,-15.622205689990283
2.053859862656792,-23.11739094625823,-0.04035291399839273,-20.7832297857448,-16.34636443602851
2.0570035990467717,-23.877117457969202,-0.04986237272289705,-21.475817827399073,-17.124995743906887
2.0601473354367514,-24.69909873352254,-0.06035701893821223,-22.233234113345908,-17.9673181652877
2.063291071826731,-25.59521586758389,-0.07183172081466616,-23.067326592731852,-18.88521752551101
2.066434808216711,-26.58115689277363,-0.08428144548764553,-23.993752087575416,-19.894386996456717
2.0695785446066908,-27.67823976059946,-0.0977012568832156,-25.033799200832306,-21.016150085985533
2.0727222809966706,-28.916476790624777,-0.11208631361719057,-26.217452698498388,-22.280525096190548
2.0758660173866503,-30.340057478961263,-0.12743186696517136,-27.588876256467472,-23.731707941572854
2.07900975377663,-32.01797678969171,-0.14373325890096128,-29.217040695414724,-25.438700450773325
2.08215349016661,-34.06697311399742,-0.1609859202009661,-31.218661888178968,-27.518248336664687
2.0852972265565897,-36.70920210976896,-0.17918536861233342,-33.81587455215165,-30.192515047615483
2.0884409629465694,-40.45651348182908,-0.1983272070825734,-37.52050898656635,-33.97335856010397
2.0915846993365492,-47.0430468798768,-0.21840712204862026,-44.066686931665224,-40.59492728997938
2.094728435726529,-65.6270036510524,-0.23942088178329418,-62.61259328973074,-59.21543186513462
2.097872172116509,-45.327103772206875,-0.26136433479723675,-42.27693300590918,-38.95360203678072
2.1010159085064886,-39.80058095949537,-0.28423340829452004,-36.71692619204713,-33.46668187944009
2.1041596448964683,-36.49382010867491,-0.3080241066801327,-33.378945500125745,-30.201067172196492
2.1073033812864477,-34.13818397154575,-0.3327325101176564,-30.99434279841013,-27.888132129741138
2.1104471176764275,-32.31428482067124,-0.35835477313556857,-29.14372081439214,-26.10850107877433
2.1135908540664072,-30.830731446473077,-0.38488712328051783,-27.635680116985064,-24.670795474602922
2.116734590456387,-29.583959621637966,-0.4123258598162485,-26.366649569118117,-23.47146438629673
2.119878326846367,-28.511558462158618,-0.44066735246659655,-25.27421267994861,-22.44811087970929
2.1230220632363466,-27.572995144646825,-0.46990804020131605,-24.31783231628501,-21.56021675806167
2.1261657996263263,-26.740450783419405,-0.5000444300633529,-23.469686576693412,-20.77997846366693
2.129309536016306,-25.99400289846877,-0.5310730960363784,-22.709851259386657,-20.087489571990822
2.132453272406286,-25.318893519471164,-0.562990677951328,-22.02356796905019,-19.468008923292174
2.1355970087962657,-24.703885239746004,-0.5957938804308688,-21.39960017653263,-18.91031670585506
2.1387407451862455,-24.14022344356769,-0.6294794718706264,-20.829195454830565,-18.405676714320045
2.1418844815762252,-23.620954814122776,-0.6640442834561602,-20.30540399870346,-17.947154890521624
2.145028217966205,-23.140464727368727,-0.6994852082146732,-19.822616033230943,-17.529156752212437
2.148171954356185,-22.694154236438248,-0.7357992001004586,-19.376238816028124,-17.147104414452123
2.1513156907461646,-22.278208965228906,-0.7729832731132057,-18.962465551845426,-16.797205522445434
2.1544594271361444,-21.88943021212706,-0.8110345004482282,-18.5781065206048,-16.476284396936286
2.157603163526124,-21.525109191194023,-0.8499500136777893,-18.22046334631977,-16.18165631965592
2.160746899916104,-21.182931829723202,-0.8897270019627015,-17.887233825946026,-15.911032377919147
2.1638906363060837,-20.860905624200463,-0.9303627112933928,-17.57643882035127,-15.6624463706022
2.1670343726960635,-20.557302692231293,-0.9718544437597634,-17.286365345145395,-15.43419791328424
2.1701781090860432,-20.270614898885842,-1.0141995568489972,-17.015521740021033,-15.224807621241737
2.173321845476023,-19.99951810994572,-1.0573954627707551,-16.762601969311476,-15.032981423039121
2.176465581866003,-19.742843431268046,-1.1014396278090144,-16.52645691323039,-14.857581864213792
2.1796093182559826,-19.499553857335123,-1.1463295716999375,-16.306071073138227,-14.697604824432835
2.1827530546459624,-19.268725152321093,-1.1920628670352187,-16.10054351447459,-14.552160471790321
2.185896791035942,-19.04953007521227,-1.2386371386902308,-15.909072159234194,-14.420457566151041
2.189040527425922,-18.841225270766337,-1.2860500632765106,-15.730940750149662,-14.301790433730407
2.1921842638159017,-18.643140303338377,-1.334299368617993,-15.565507964028008,-14.195528090382059
2.1953280002058815,-18.45466842651508,-1.3833828332505393,-15.412198267645753,-14.101105107021517
2.1984717365958613,-18.275258768949183,-1.4332982859441945,-15.270494197108249,-14.018013898113388
2.201615472985841,-18.104409683403812,-1.484043605247817,-15.139929808251429,-13.94579818082104
2.204759209375821,-17.941663057221838,-1.535616719055544,-15.020085096931401,-13.884047403683539
2.2079029457658006,-17.786599422129107,-1.5880156041947255,-14.910581227809166,-13.832391983445477
2.2110466821557804,-17.638833732293307,-1.6412382860349237,-14.811076441327364,-13.79049921975392
2.21419041854576,-17.498011703971986,-1.6952828381175256,-14.72126253307316,-13.758069781932797
2.21733415493574,-17.363806629433387,-1.750147381805742,-14.640861819167812,-13.734834681490671
2.2204778913257197,-17.23591659327344,-1.8058300859544973,-14.56962451687064,-13.72055265956422
2.2236216277156995,-17.114062031648533,-1.8623291665999733,-14.507326482103455,-13.715007931016938
2.2267653641056793,-16.99798358495486,-1.91964288666844,-14.453767255749451,-13.718008237060369
2.229909100495659,-16.887440202616457,-1.9777695557041692,-14.408768378867363,-13.729383166550571
2.233052836885639,-16.782207465282227,-2.036707529615987,-14.372171943775385,-13.7489827129261
2.2361965732756186,-16.682076095179593,-2.0964552104423806,-14.343839353606786,-13.776676039400373
2.2393403096655984,-16.586850629864237,-2.157011046134775,-14.323650267657948,-13.812350429739377
2.242484046055578,-16.496348238325144,-2.2183735303588215,-14.31150171382885,-13.855910405934855
2.245627782445558,-16.41039766149936,-2.2805412023134135,-14.307307352847802,-13.907276997473712
2.2487715188355377,-16.32883826183585,-2.3435126465672913,-14.310996881896994,-13.966387149829334
2.2519152552255175,-16.251519168716236,-2.4072864929129913,-14.32251556781437,-14.033193262358608
2.2550589916154973,-16.178298508365494,-2.4718614162379366,-14.341823902322625,-14.107662848063278
2.258202728005477,-16.1090427084278,-2.5372361364126297,-14.368897373797635,-14.189778309735676
2.261346464395457,-16.043625868690725,-2.6034094181955454,-14.403726351998147,-14.279536828917616
2.2644902007854366,-15.981929190553048,-2.670380071154908,-14.446316083989494,-14.376950365912206
2.2676339371754164,-15.923840458781232,-2.7381469496068944,-14.496686801256907,-14.482045770850435
2.270777673565396,-15.869253569912233,-2.806708952570391,-14.55487393976716,-14.594865007577615
2.273921409955376,-15.818068102358291,-2.8760650237380676,-14.620928476548276,-14.715465493935033
2.2770651463453557,-15.770188923870254,-2.9462141514636677,-14.694917388266532,-14.843920563921822
2.2802088827353355,-15.72552583253498,-3.0171553687655503,-14.776924239342256,-14.98032005928372
2.2833526191253153,-15.683993227931616,-3.0888877533462438,-14.867049909421352,-15.124771060350731
2.286496355515295,-15.645509809461318,-3.1614104276280885,-14.965413472579057,-15.27739876850503
2.289640091905275,-15.609998299204548,-3.2347225588048185,-15.072153243558322,-15.43834755558606
2.2927838282952546,-15.577385186955786,-3.308823358909127,-15.187428009737598,-15.607782198931975
2.2959275646852344,-15.547600495344234,-3.3837120848960875,-15.311418471503849,-15.78588932473748
2.299071301075214,-15.520577563175896,-3.4593880387425364,-15.444328918427075,-15.972879087128254
2.302215037465194,-15.496252845331224,-3.5358505675622447,-15.586389174281951,-16.16898711600143
2.3053587738551737,-15.474565727727782,-3.6130990637370597,-15.737856850779664,-16.37447677349885
2.3085025102451535,-15.455458356011732,-3.691132965063888,-15.899019958162487,-16.589641767269057
2.3116462466351333,-15.438875476778236,-3.7699517549176234,-16.070199930967416,-16.81480917882777
2.314789983025113,-15.424764290241734,-3.849554962429986,-16.251755139789125,-17.050342977850175
2.317933719415093,-15.413074313383976,-3.9299421626844206,-16.444084975428474,-17.296648108784403
2.3210774558050726,-15.403757252702711,-4.011112976926951,-16.64763461126935,-17.554175255631808
2.3242211921950524,-15.396766885768681,-4.093067072793235,-16.862900574238605,-17.823426415251774
2.327364928585032,-15.392058950873832,-4.175804164551721,-17.0904372858118,-18.1049614406561
2.330508664975012,-15.389591044121055,-4.259324013363147,-17.330864774314257,-18.399405755545544
2.3336524013649917,-15.389322523365806,-4.343626427556347,-17.58487781106809,-18.707459492641092
2.3367961377549715,-15.391214418474128,-4.428711262920528,-17.85325678965306,-19.02990837508084
2.3399398741449513,-15.395229347409703,-4.5145784230141555,-18.13688075511254,-19.367636747715096
2.343083610534931,-15.401331437706025,-4.601227859490568,-18.43674310597893,-19.721643281177528
2.346227346924911,-15.409486252919006,-4.688659572440344,-18.753970647395466,-20.09306002701003
2.3493710833148906,-15.41966072369037,-4.776873610750773,-19.089846884065867,-20.483175712575953
2.3525148197048704,-15.431823083083875,-4.865870072482419,-19.445840730241798,-20.893464452972744
2.3556585560948498,-15.445942805885318,-4.955649105262987,-19.823642214600497,-21.325621457798903
2.3588022924848295,-15.461990551582886,-5.0462109066987795,-20.225207322261692,-21.781607875025646
2.3619460288748093,-15.47993811076817,-5.137555724803758,-20.652814923717443,-22.263707721749046
2.365089765264789,-15.499758354719184,-5.22968385844652,-21.109139915684896,-22.774601026834347
2.368233501654769,-15.521425187946301,-5.322595657815441,-21.59734844163516,-23.317459053206775
2.3713772380447486,-15.544913503499334,-5.416291524902094,-22.121223698233493,-23.89607010602644
2.3745209744347284,-15.57019914085016,-5.5107719140033,-22.685334921871046,-24.51500852092812
2.377664710824708,-15.597258846179631,-5.606037332241954,-23.29526864916748,-25.17986592620805
2.380808447214688,-15.626070234911003,-5.702088340107018,-23.95795198584694,-25.89757451335978
2.3839521836046678,-15.656611756343953,-5.798925552012836,-24.682115626292585,-26.67687005826796
2.3870959199946475,-15.688862660254593,-5.896549636878082,-25.478976028460107,-27.528974097739866
2.3902396563846273,-15.722802965336783,-5.994961318724755,-26.363274344407778,-28.468632861634106
2.393383392774607,-15.758413429369387,-6.094161377297378,-27.354922407653667,-29.515763261799588
2.396527129164587,-15.795675521002657,-6.194150648702851,-28.48173842258539,-30.698188583049408
2.3996708655545667,-15.83457139306464,-6.294930026071245,-29.78427204908209,-32.05646356933192
2.4028146019445464,-15.875083857295644,-6.396500460237901,-31.324984989872597,-33.653055012623454
2.405958338334526,-15.917196360425441,-6.4988629604472035,-33.207566844814885,-35.591657608728575
2.409102074724506,-15.960892961513908,-6.602018595078483,-35.62372777812319,-38.06398662601455
2.4122458111144858,-16.006158310481297,-6.705968492394358,-38.99382646986417,-41.49040585839436
2.4153895475044656,-16.052977627759514,-6.81071384131192,-44.5910714197931,-47.14412893057976
2.4185332838944453,-16.101336685000614,-6.916255892197423,-65.1491265442851,-67.75882489210133
2.421677020284425,-16.15122178678282,-7.022595957684551,-46.38627357008652,-49.05278063621591
2.424820756674405,-16.202619753258716,-7.12973541351714,-39.87724108950569,-42.60072990838947
2.4279644930643847,-16.255517903693764,-7.237675699416485,-36.19920752426191,-38.979856319233825
2.4311082294543644,-16.309904040846924,-7.346418319974096,-33.62512656662349,-36.463118764338844
2.4342519658443442,-16.36576643614808,-7.4559648455699925,-31.64442975522384,-34.539954005505344
2.437395702234324,-16.423093815630377,-7.566316913317607,-30.035360398552278,-32.98861059580827
2.440539438624304,-16.481875346577866,-7.67747622803534,-28.681336863638457,-31.692512169745708
2.4436831750142836,-16.542100624851688,-7.789444563245764,-27.513432375496514,-30.582737244134897
2.4468269114042633,-16.6037596628603,-7.902223762202851,-26.487487056243193,-29.615131258679543
2.449970647794243,-16.666842878141548,-8.015815738947968,-25.573499307911277,-28.759697960232945
2.453114384184223,-16.731341082526143,-8.13022247939513,-24.750151837127174,-27.99512542892712
2.4562581205742027,-16.797245471854588,-8.245446042446506,-24.00175157798824,-27.305726002504564
2.4594018569641825,-16.864547616220708,-8.361488561138515,-23.31640904397648,-26.679615629690446
2.4625455933541622,-16.933239450717036,-8.478352243819478,-22.684899584220723,-26.107575127917716
2.465689329744142,-17.00331326665876,-8.59603937535946,-22.09992130730732,-25.58230810860698
2.468833066134122,-17.074761703264407,-8.714552318393192,-21.55559460757624,-25.09794050493847
2.4719768025241016,-17.147577739772608,-8.833893514596767,-21.047114644313748,-24.649673052527902
2.4751205389140813,-17.2217546879758,-8.954065485998989,-20.57050389593696,-24.233533845102976
2.478264275304061,-17.297286185152856,-9.075070836328255,-20.1224320816967,-23.846198257708146
2.481408011694041,-17.37416618738357,-9.196912252395904,-19.700082573215237,-23.484855359753777
2.4845517480840207,-17.45238896322917,-9.319592505516818,-19.30105159739526,-23.147107119449004
2.4876954844740005,-17.531949087763966,-9.4431144529684,-18.9232710216831,-22.830891190600397
2.4908392208639802,-17.6128414369441,-9.56748103948888,-18.56494839552176,-22.53442095561441
2.49398295725396,-17.69506118230023,-9.692695298815874,-18.224519817291288,-22.256138394001056
2.49712669364394,-17.77860378594186,-9.81876035526643,-17.900612468993376,-21.994676618637207
2.5002704300339196,-17.863464995861836,-9.945679425359591,-17.59201453235074,-21.74882979346121
2.5034141664238994,-17.94964084153,-10.073455819482467,-17.297650806966708,-21.51752875324478
2.506557902813879,-18.03712762976612,-10.20209294360142,-17.016562780714366,-21.299821075612947
2.509701639203859,-18.125921940882346,-10.331594301019111,-16.74789221090975,-21.094854663867636
2.5128453755938387,-18.21602062508644,-10.461963494178974,-16.4908674991992,-20.901864123545497
2.5159891119838185,-18.307420799137503,-10.593204226518417,-16.24479230835774,-20.720159380908704
2.5191328483737983,-18.400119843246312,-10.725320304371952,-16.00903599231564,-20.54911611468647
2.522276584763778,-18.49411539821324,-10.858315638925955,-15.783025503420856,-20.3881676650765
2.525420321153758,-18.58940536279675,-10.992194248226191,-15.566238511416685,-20.236798154486287
2.5285640575437376,-18.6859878913065,-11.12696025923996,-15.35819752268173,-20.094536608563274
2.5317077939337174,-18.783861391414966,-11.262617909974143,-15.158464830120531,-19.960951907902928
2.534851530323697,-18.88302452218244,-11.399171551651108,-14.966638156730706,-19.835648433461962
2.537995266713677,-18.983476192290244,-11.536625650943835,-14.78234688152461,-19.71826229435624
2.5411390031036567,-19.08521555847767,-11.674984792272285,-14.605248756787702,-19.60845804702633
2.5442827394936365,-19.188242024178507,-11.81425368016277,-14.435027041834594,-19.505925830933688
2.5474264758836163,-19.29255523835314,-11.95443714167218,-14.271387991397654,-19.41037885892322
2.550570212273596,-19.398155094512862,-12.095540128878985,-14.114058647247706,-19.32155121085335
2.553713948663576,-19.50504172993332,-12.237567721443314,-13.962784890135882,-19.239195887584323
2.5568576850535556,-19.613215525054045,-12.380525129237869,-13.817329716069843,-19.16308308933923
2.5600014214435354,-19.722677103061883,-12.524417695052293,-13.677471706613035,-19.09299868812807
2.563145157833515,-19.83342732965565,-12.669250897372777,-13.543003667570979,-19.028742868600403
2.566288894223495,-19.945467312990676,-12.815030353239734,-13.413731414297088,-18.97012891556102
2.5694326306134747,-20.05879840380132,-12.961761821185991,-13.289472685066446,-18.91698212959838
2.5725763670034545,-20.173422195699867,-13.109451204257429,-13.170056166649653,-18.869138854959974
2.5757201033934343,-20.28934052565157,-13.258104553119816,-13.055320618467611,-18.826445606057426
2.578863839783414,-20.40655547462409,-13.407728069253551,-12.945114083600892,-18.78875828087647
2.582007576173394,-20.52506936841153,-13.558328108239841,-12.839293176523817,-18.755941451164325
2.5851513125633736,-20.644884778632587,-13.709911183141141,-12.73772243878754,-18.727867720620623
2.5882950489533534,-20.766004523902872,-13.862483967978886,-12.640273755026675,-18.7044171434686
2.591438785343333,-20.888431671181582,-14.016053301311855,-12.546825822645847,-18.68547669676493
2.594582521733313,-21.012169537293328,-14.17062618991844,-12.4572636693815,-18.670939800646263
2.5977262581232927,-21.1372216906257,-14.326209812586473,-12.371478213655731,-18.660705881431088
2.6008699945132725,-21.263591953003807,-14.482811524014119,-12.28936586325824,-18.65467997311581
2.604013730903252,-21.39128440174291,-14.640438858825638,-12.21082814842823,-18.652772353339298
2.6071574672932316,-21.520303371881067,-14.799099535706134,-12.135771385870724,-18.654898210353057
2.6103012036832114,-21.65065345859345,-14.958801461659203,-12.064106370643803,-18.66097733793633
2.613444940073191,-21.782339519790366,-15.119552736391892,-11.995748093202705,-18.67093385554469
2.616588676463171,-21.915366678901695,-15.281361656831375,-11.930615479190923,-18.684695951285743
2.6197324128531507,-22.049740327850106,-15.44423672177809,-11.868631149835318,-18.702195645581423
2.6228761492431305,-22.18546613021637,-15.608186636700177,-11.809721201034645,-18.7233685736102
2.6260198856331103,-22.32255002459942,-15.773220318674044,-11.753814999436203,-18.748153784826496
2.62916362202309,-22.460998228175562,-15.939346901476823,-11.700844993974691,-18.776493558035764
2.63230735841307,-22.600817240459797,-16.106575740835677,-11.650746541506498,-18.808333230661386
2.6354510948030496,-22.742013847274023,-16.27491641984024,-11.603457745312426,-18.843621040980565
2.6385948311930294,-22.884595124926275,-16.444378754523623,-11.558919305365894,-18.882307982230234
2.641738567583009,-23.028568444605906,-16.614972799618812,-11.517074379373579,-18.924347667593967
2.644882303972989,-23.17394147699971,-16.786708854496563,-11.477868453693173,-18.969696205178856
2.6480260403629687,-23.320722197134796,-16.95959746929189,-11.441249223319241,-19.018312082178266
2.6511697767529485,-23.46891888945343,-17.13364945122609,-11.407166480206532,-19.070156057493787
2.6543135131429283,-23.618540153126844,-17.30887587113199,-11.375572009267842,-19.125191062159363
2.657457249532908,-23.769594907613794,-17.48528807018991,-11.346419491446696,-19.183382106972097
2.660600985922888,-23.922092398471598,-17.66289766688287,-11.319664413319252,-19.24469619679026
2.6637447223128676,-24.07604220342652,-17.841716564179173,-11.295263982730223,-19.309102251008554
2.6668884587028474,-24.231454238711635,-18.021756956951595,-11.273177050011887,-19.376571029765614
2.670032195092827,-24.388338765680416,-18.20303133964237,-11.253364034375332,-19.44707506547929
2.673175931482807,-24.546706397704824,-18.385552514183725,-11.235786855099345,-19.52058859934131
2.6763196678727867,-24.70656810736729,-18.569333598184368,-11.220408867174916,-19.597087522436357
2.6794634042627665,-24.867935233956192,-18.754388033392445,-11.207194801092813,-19.676549321179863
2.6826071406527463,-25.030819491275302,-18.94072959444619,-11.196110706488316,-19.7589530267961
2.685750877042726,-25.19523297577823,-19.12837239792439,-11.187123899381412,-19.84427916858284
2.688894613432706,-25.36118817503924,-19.317330911708602,-11.180202912772742,-19.9325097307308
2.6920383498226856,-25.52869797657265,-19.507619964670212,-11.175317450375266,-20.02362811248659
2.6951820862126654,-25.697775677013766,-19.699254756695993,-11.172438343280133,-20.11761909146658
2.698325822602645,-25.86843499167463,-19.892250869066434,-11.171537509371543,-20.214468789945922
2.701469558992625,-26.040690064488995,-20.086624275201487,-11.172587915320362,-20.314164643962354
2.7046132953826048,-26.21455547836183,-20.282391351790125,-11.175563541000415,-20.41669537508932
2.7077570317725845,-26.390046265938807,-20.47956889031945,-11.180439346183523,-20.522050964745215
2.7109007681625643,-26.567177920812455,-20.678174109021104,-11.18719123938133,-20.63022263091834
2.714044504552544,-26.745966409183204,-20.878224665253473,-11.195796048712417,-20.741202807198288
2.717188240942524,-26.92642818199336,-21.07973866833817,-11.206231494682664,-20.8549851240144
2.7203319773325036,-27.10858018755396,-21.282734692871877,-11.218476164776572,-20.97156439199233
2.7234757137224834,-27.29243988468483,-21.487231792533894,-11.232509489764562,-21.090936587347876
2.726619450112463,-27.47802525639046,-21.693249514412543,-11.248311721639785,-21.213098839246634
2.729763186502443,-27.66535482409353,-21.900807913873344,-11.265863913104488,-21.338049419064745
2.7329069228924228,-27.854447662451985,-22.109927569994376,-11.285147898532903,-21.46578773149482
2.7360506592824025,-28.04532341478389,-22.320629601594536,-11.306146276343528,-21.596314307446697
2.7391943956723823,-28.238002309128213,-22.53293568388259,-11.328842392719537,-21.729630798700484
2.742338132062362,-28.432505174969673,-22.746868065755844,-11.353220326621116,-21.86573997427486
2.745481868452342,-28.628853460658217,-22.962449587779442,-11.379264876038814,-22.004645718480305
2.7486256048423217,-28.827069251555187,-23.179703700878722,-11.406961545441499,-22.146353030632294
2.7517693412323014,-29.027175288939674,-23.398654485778508,-11.436296534376751,-22.290868026405096
2.754913077622281,-29.22919498971136,-23.619326673226006,-11.467256727186054,-22.43819794081269
2.758056814012261,-29.433152466927645,-23.84174566503551,-11.499829683800808,-22.588351132808334
2.7612005504022408,-29.639072551214724,-24.065937555994914,-11.534003631588801,-22.741337091499133
2.7643442867922206,-29.846980813095882,-24.29192915667766,-11.569767458224856,-22.8971664439782
2.7674880231822003,-30.056903586281443,-24.51974801720482,-11.607110705562178,-23.055850964780827
2.77063175957218,-30.26886799196817,-24.749422452005557,-11.6460235644846,-23.21740358697697
2.77377549596216,-30.482901964198966,-24.980981565626948,-11.686496870723035,-23.381838414917308
2.7769192323521397,-30.69903427633628,-25.214455279646998,-11.728522101622449,-23.549170738654976
2.7800629687421194,-30.917294568706104,-25.449874360748183,-11.772091373848802,-23.719417050070742
2.7832067051320992,-31.13771337747323,-25.687270450011937,-11.817197442028156,-23.89259506073403
2.786350441522079,-31.360322164811723,-25.926676093498912,-11.863833698313286,-24.068723721538348
2.789494177912059,-31.585153350439118,-26.168124774183408,-11.911994172876062,-24.247823244154873
2.7926379143020386,-31.812240344586463,-26.411650945314538,-11.961673535326367,-24.429915124353524
2.7957816506920183,-32.04161758248163,-26.65729006528165,-12.012867097061621,-24.615022167247087
2.798925387081998,-32.27332056042823,-26.905078634066584,-12.065570814553778,-24.803168514520387
2.802069123471978,-32.50738587356657,-27.15505423136978,-12.119781293583427,-24.994379673712253
2.8052128598619577,-32.74385125541113,-27.40725555650423,-12.175495794433772,-25.188682549625554
2.8083565962519375,-32.98275561926315,-27.66172247015682,-12.23271223806069,-25.386105477947865
2.8115003326419172,-33.22413910160371,-27.91849603812226,-12.291429213257254,-25.58667826117169
2.814644069031897,-33.46804310758137,-28.177618577123763,-12.351645984835526,-25.790432206912676
2.817787805421877,-33.714510358714705,-28.439133702841453,-12.41336250285129,-25.99740016873234
2.8209315418118566,-33.96358494293748,-28.703086380276098,-12.476579412900328,-26.207616589579416
2.8240752782018363,-34.215312367126984,-28.969522976588603,-12.541298067520184,-26.421117547976706
2.827219014591816,-34.469739612259545,-29.23849131656038,-12.607520538733194,-26.637940807086736
2.830362750981796,-34.72691519135461,-29.510040740835,-12.675249631772658,-26.858125866804514
2.8335064873717757,-34.98688921037348,-29.784222167108418,-12.744488900036707,-27.08171401903396
2.8366502237617555,-35.24971343225603,-30.061088154450317,-12.815242661320214,-27.30874840631996
2.8397939601517352,-35.51544134428899,-30.340692970951203,-12.887516015379575,-27.539274084020494
2.842937696541715,-35.784128229014335,-30.62309266490327,-12.961314862890292,-27.773338086218125
2.846081432931695,-36.055831238902776,-30.908345139740657,-13.036645925863402,-28.010989495586607
2.849225169321674,-36.330609475032276,-31.19651023297847,-13.113516769592017,-28.252279517444393
2.852368905711654,-36.60852407003209,-31.48764979941237,-13.191935826207184,-28.49726155824814
2.8555126421016337,-36.889638275570036,-31.781827798855126,-13.271912419927238,-28.74599130879538
2.8586563784916135,-37.17401755468481,-32.07911038871341,-13.353456794094559,-28.998526832432336
2.8618001148815932,-37.46172967928749,-32.379566021728074,-13.436580140100236,-29.25492865858265
2.864943851271573,-37.75284483318111,-32.68326554922765,-13.521294628306752,-29.515259881941365
2.868087587661553,-38.047435720977745,-32.99028233027424,-13.607613441088453,-29.779586267705817
2.8712313240515326,-38.34557768332075,-33.30069234710943,-13.69555080811967,-30.04797636324582
2.8743750604415124,-38.64734881885355,-33.614574327342325,-13.785122044052125,-30.3205016166498
2.877518796831492,-38.95283011341554,-33.93200987335965,-13.87634358873595,-30.59723650262078
2.880662533221472,-39.26210557698157,-34.25308359947508,-13.969233050151313,-30.87825865623472
2.8838062696114517,-39.57526238891003,-34.577883277382455,-14.063809250233978,-31.16364901512066
2.8869500060014315,-39.892391052108074,-34.90649999052199,-14.16009227379284,-31.45349197066782
